User ID,Nombre_Completo,Rol_Hospitalario,Pais_Residencia,Ciudad_Base,Turno_Asignado,Estado_Cuenta,Fecha_Ingreso
-6837504301356074217,Sarah Curtis,Médico General,CO,Barranquilla,Diurno,Activo,2023-08-07
-6836470147993940088,Cindy Hayes,Enfermero/a,CO,Bucaramanga,Nocturno,Activo,2018-09-26
-6812792794081876609,Jesse Perry,Médico General,ES,Valencia,Tarde,Activo,2017-07-14
-6798684087821569814,Maurice Brooks,Médico Especialista,ES,Madrid,Nocturno,Activo,2018-01-19
-6794125497066375425,Andrea Decker,Médico Especialista,MX,Guadalajara,Administrativo,Activo,2017-07-08
-6791511026361918805,Parker Cain,Médico Especialista,EC,Quito,Nocturno,Activo,2021-09-07
-6790765420036924302,Kristina Rivera,Médico General,CO,Medellín,Nocturno,Activo,2017-10-11
-6780703585751486592,Maurice Christensen,Médico Especialista,ES,Sevilla,Nocturno,Activo,2024-06-28
-6779039368228674909,Tracy Burke,Auxiliar de Enfermería,AR,Buenos Aires,Nocturno,Activo,2019-11-04
-6753037676666109230,Christy Douglas,Farmacéutico/a,CO,Barranquilla,Administrativo,Activo,2018-09-12
-6749395231786296396,Ryan Richardson,Enfermero/a,CO,Medellín,Diurno,Activo,2023-07-17
-6743057139299061734,Renee Bruce,Enfermero/a,CO,Cali,Tarde,Activo,2025-06-13
-6740028573261759534,Lisa Day,Auxiliar de Enfermería,AR,Córdoba,Diurno,Activo,2016-11-30
-6715911353116873556,Sandra Adams,Administrativo - RRHH,CO,Medellín,Administrativo,Activo,2018-04-21
-6710617165782621307,Ellen Morgan,Administrativo - Facturación,CO,Bogotá,Nocturno,Activo,2016-09-25
-6698472229454313355,Kylie Morales,Médico Especialista,CO,Barranquilla,Tarde,Activo,2017-12-15
-6697247632990228739,Amanda Reese,Médico General,CO,Ibagué,Diurno,Activo,2018-08-13
-6671025341415647973,Glen Wood,Médico General,CO,Bogotá,Diurno,Activo,2023-03-04
-6667276881599207622,Latoya Miller,Médico General,CO,Bogotá,Nocturno,Activo,2017-02-24
-6663007033004282285,Luke Craig,Auxiliar de Enfermería,PE,Cusco,Diurno,Activo,2019-02-16
-6660855192691188899,Karla Ramos,Enfermero/a,CO,Ibagué,Diurno,Activo,2019-02-19
-6660143255613660667,Ashley Jordan,Médico Especialista,PE,Lima,Administrativo,Activo,2019-03-25
-6654902785586487798,Katelyn Estrada,Enfermero/a,CO,Bogotá,Nocturno,Inactivo,2017-02-01
-6651361474014225646,Kyle Smith,Auxiliar de Enfermería,EC,Quito,Diurno,Activo,2019-05-23
-6650107424397057183,Chad Scott,Médico Especialista,CO,Medellín,Diurno,Activo,2019-08-19
-6649316353572958308,Paul Thompson,Administrativo - Facturación,CO,Barranquilla,Administrativo,Activo,2020-02-06
-6646056251265814175,Kathryn Whitaker,Médico Especialista,CO,Barranquilla,Nocturno,Activo,2023-12-07
-6643804390877899413,Scott Williams,Personal de TI / Soporte,CO,Barranquilla,Nocturno,Activo,2016-11-05
-6632923722957389042,Shannon Johnston,Médico Especialista,CO,Medellín,Diurno,Inactivo,2021-11-02
-6614522149401152175,Jennifer Wilson,Administrativo - Facturación,ES,Sevilla,Diurno,Activo,2016-11-12
-6599993206368911074,Robert Montgomery,Personal de TI / Soporte,CO,Bogotá,Diurno,Activo,2024-03-01
-6593369654825315052,Anita Richard,Directivo / Gerencia,CO,Medellín,Nocturno,Activo,2018-11-13
-6585562729592011512,Kelly Foster,Administrativo - Facturación,CO,Barranquilla,Diurno,Activo,2019-06-21
-6583315583201280112,Gary Jackson,Personal de Laboratorio,CO,Bogotá,Diurno,Activo,2021-04-09
-6582092498752299684,Jordan Bullock,Farmacéutico/a,CO,Barranquilla,Nocturno,Inactivo,2019-10-28
-6573418459926941771,Sabrina Briggs,Personal de Laboratorio,CO,Cali,Administrativo,Activo,2018-10-21
-6569800300457515218,Craig Morrison,Médico Especialista,CO,Barranquilla,Nocturno,Activo,2023-07-09
-6567708484098803540,Cassandra Mejia,Auxiliar de Enfermería,EC,Guayaquil,Tarde,Activo,2021-02-15
-6551216985749240662,Olivia Cole,Auxiliar de Enfermería,CO,Barranquilla,Tarde,Activo,2024-12-29
-6539388680476511959,Madison Weber,Administrativo - Facturación,CO,Bucaramanga,Tarde,Activo,2024-06-15
-6506751642299251828,Brittany Jones,Enfermero/a,CO,Bucaramanga,Diurno,Activo,2020-08-28
-6505717066373977777,Donald Brown,Enfermero/a,CO,Ibagué,Tarde,Activo,2021-03-30
-6501131317491767895,Jesse Brown,Auxiliar de Enfermería,CO,Bucaramanga,Tarde,Activo,2024-02-29
-6499175996916655304,Sean Wyatt,Enfermero/a,CL,Concepción,Tarde,Activo,2022-03-19
-6488880871308468393,Julie Spencer,Médico Especialista,CO,Barranquilla,Administrativo,Activo,2023-10-21
-6487826499492911521,Joanna Pacheco,Enfermero/a,CO,Medellín,Administrativo,Activo,2022-07-18
-6478499252977332793,John Hernandez,Enfermero/a,ES,Barcelona,Diurno,Activo,2017-03-27
-6460452800091941926,Steven Cooper,Médico General,CO,Cali,Tarde,Inactivo,2023-02-08
-6454458294433282787,Carrie Wright,Enfermero/a,ES,Barcelona,Diurno,Activo,2020-08-13
-6445697918202201489,Joseph Moore,Enfermero/a,CO,Bogotá,Tarde,Activo,2020-01-13
-6444312445677291875,Jason Morgan,Enfermero/a,CO,Ibagué,Diurno,Activo,2022-01-22
-6443810800947948441,Maria Jones,Enfermero/a,CL,Concepción,Diurno,Activo,2017-07-12
-6442231645072013687,Diane Cummings,Farmacéutico/a,ES,Madrid,Nocturno,Activo,2022-08-03
-6431104963778553487,Shelley Cook,Enfermero/a,AR,Rosario,Tarde,Activo,2021-12-03
-6425009202428696262,Gregory Ponce,Personal de TI / Soporte,CO,Cali,Administrativo,Activo,2022-12-18
-6407932192120664786,Kurt Hurley,Personal de TI / Soporte,ES,Madrid,Diurno,Activo,2019-06-19
-6398081506430018978,Rickey Li,Auxiliar de Enfermería,CO,Bogotá,Diurno,Activo,2022-09-16
-6394588734056014505,Nancy Jennings,Enfermero/a,CO,Ibagué,Tarde,Activo,2021-06-01
-6393709782922403180,Jessica Cox,Auxiliar de Enfermería,CO,Barranquilla,Diurno,Activo,2019-12-10
-6391208785760095365,Daniel Meza,Administrativo - Facturación,CO,Ibagué,Diurno,Activo,2021-01-20
-6390116354135251674,Chad Jones,Farmacéutico/a,CO,Ibagué,Administrativo,Activo,2024-04-11
-6383196843590271352,Randy Conley,Administrativo - Facturación,CO,Medellín,Diurno,Activo,2024-08-18
-6380325141959176863,George Miranda,Auxiliar de Enfermería,MX,Ciudad de México,Diurno,Activo,2017-11-09
-6364313479673742267,Christopher Guerra,Auxiliar de Enfermería,AR,Rosario,Tarde,Activo,2023-08-14
-6359086383157873663,Carol Kim,Enfermero/a,CL,Santiago,Tarde,Activo,2020-05-17
-6351898536015682613,Cynthia Wallace,Personal de Laboratorio,CO,Medellín,Tarde,Activo,2019-03-30
-6344003674791932700,Joann Ferguson,Médico General,CL,Santiago,Tarde,Inactivo,2019-06-19
-6332030606254611401,Julie Conley,Farmacéutico/a,CO,Ibagué,Nocturno,Activo,2019-12-28
-6322740899906055014,Victoria Murray,Administrativo - RRHH,CO,Bogotá,Diurno,Activo,2019-03-20
-6315160340822102103,Joseph Burch,Médico Especialista,AR,Rosario,Tarde,Activo,2024-01-12
-6314378691608030755,Brenda Wright,Auxiliar de Enfermería,CO,Medellín,Nocturno,Activo,2022-06-13
-6278656210060677152,Kristen Garcia,Médico Especialista,CO,Barranquilla,Administrativo,Activo,2024-04-16
-6269278510480968645,Dominique Hines,Personal de Laboratorio,CO,Bogotá,Tarde,Activo,2019-02-18
-6265889342064471341,Brittany Kim,Médico Especialista,CO,Ibagué,Tarde,Activo,2025-03-12
-6263764946776481994,Jerry Bailey,Personal de TI / Soporte,ES,Barcelona,Diurno,Activo,2016-12-01
-6256668547083962352,Jonathan Young,Médico Especialista,CO,Ibagué,Diurno,Activo,2025-08-18
-6237359932117884360,Alfred Galvan,Personal de TI / Soporte,CO,Ibagué,Diurno,Activo,2024-03-25
-6221433281548910812,Raven Taylor,Administrativo - Facturación,CO,Bogotá,Nocturno,Activo,2019-04-05
-6215536857881172658,Melissa Taylor,Auxiliar de Enfermería,CO,Ibagué,Diurno,Activo,2023-01-11
-6209168348311453124,Aaron Miller,Personal de Laboratorio,MX,Ciudad de México,Nocturno,Activo,2018-12-25
-6205736528726708731,Kimberly Acosta,Personal de Laboratorio,US,Houston,Diurno,Activo,2021-06-05
-6202898319798254573,Dwayne Turner,Personal de TI / Soporte,MX,Monterrey,Administrativo,Inactivo,2017-02-08
-6197054973224081707,Riley Bryant,Médico General,PE,Arequipa,Nocturno,Activo,2017-09-04
-6194575433964970282,Linda Smith,Auxiliar de Enfermería,CO,Medellín,Diurno,Activo,2021-04-26
-6187621382824692100,Charles Patterson,Médico Especialista,AR,Rosario,Diurno,Activo,2022-03-18
-6180606081014727599,Jason Beck,Auxiliar de Enfermería,CO,Bucaramanga,Diurno,Activo,2017-06-13
-6177462863233710583,Andrea Fox,Médico General,CO,Cali,Administrativo,Activo,2021-03-30
-6173039788899207696,Kristen Myers DDS,Auxiliar de Enfermería,CO,Medellín,Diurno,Activo,2022-05-26
-6172722011231640265,Mrs. Alexis Kramer,Auxiliar de Enfermería,CO,Cali,Tarde,Activo,2019-10-13
-6164374207665668675,Lori Ingram,Enfermero/a,PE,Arequipa,Tarde,Activo,2023-04-18
-6164071500266878225,Andrew Payne,Auxiliar de Enfermería,CO,Medellín,Nocturno,Activo,2024-01-01
-6162496283571676693,Richard Marshall,Personal de Laboratorio,US,Los Ángeles,Tarde,Activo,2022-12-08
-6161585972864474417,Robin Brown,Personal de Laboratorio,CO,Bucaramanga,Tarde,Inactivo,2023-08-31
-6159511832143753211,Edward Williams,Auxiliar de Enfermería,CO,Cali,Administrativo,Activo,2018-06-22
-6138375513731660825,Timothy Robertson,Auxiliar de Enfermería,MX,Puebla,Diurno,Activo,2025-07-31
-6110164202884577676,Dawn Mullins,Personal de TI / Soporte,CO,Cali,Nocturno,Activo,2018-05-26
-6093307588491371773,Richard Glenn,Médico Especialista,CO,Bogotá,Diurno,Activo,2019-09-01
-6080921117715129906,Jacob Preston,Médico Especialista,CO,Bogotá,Tarde,Activo,2023-05-15
-6071506154107409597,Jasmine Beltran,Médico Especialista,EC,Guayaquil,Administrativo,Activo,2021-02-22
-6060852884379759811,Tim Stone PhD,Farmacéutico/a,MX,Ciudad de México,Nocturno,Activo,2023-03-22
-6035330499829935901,Lance Short,Enfermero/a,CO,Bogotá,Nocturno,Activo,2021-08-02
-6035118649865739011,Bobby Guerrero,Personal de Laboratorio,CO,Ibagué,Diurno,Activo,2019-06-09
-6026778619676718440,Jessica Norris,Farmacéutico/a,CO,Medellín,Tarde,Activo,2019-11-04
-6023835121956015345,Sergio Gomez,Enfermero/a,CO,Ibagué,Tarde,Activo,2025-08-29
-6016016114086236818,William Gould,Administrativo - RRHH,CO,Cali,Tarde,Activo,2017-05-09
-6011517185448312998,Heidi Owen,Personal de Laboratorio,CO,Medellín,Tarde,Activo,2022-10-17
-5984939416079888700,Brenda Lawson,Enfermero/a,CO,Cali,Diurno,Activo,2023-09-17
-5981145402528077795,Austin Osborne,Enfermero/a,CO,Bogotá,Diurno,Inactivo,2019-12-23
-5974299482470233950,Keith Jacobs,Enfermero/a,CO,Medellín,Diurno,Activo,2022-10-16
-5952215681588000389,Jacqueline Hines,Médico General,CO,Cali,Tarde,Activo,2021-11-04
-5950228435745691963,Jennifer Banks,Médico General,CO,Cali,Diurno,Activo,2018-12-04
-5935681997209021281,Noah Porter,Personal de TI / Soporte,MX,Guadalajara,Administrativo,Activo,2020-02-29
-5935042746236201099,Deborah Green,Enfermero/a,CO,Barranquilla,Nocturno,Activo,2020-09-10
-5934622761895563443,Donna Hendricks DDS,Enfermero/a,PE,Cusco,Diurno,Activo,2017-10-13
-5926553109604051920,Jodi Roach,Personal de Laboratorio,CO,Bucaramanga,Nocturno,Activo,2020-09-07
-5910314937624217964,Michael Bruce,Auxiliar de Enfermería,CO,Cali,Nocturno,Activo,2019-07-22
-5903976024477749181,Austin Daniels,Personal de TI / Soporte,CO,Ibagué,Diurno,Activo,2024-09-12
-5894283967590943837,Michelle Ho,Personal de Laboratorio,CO,Bucaramanga,Diurno,Activo,2022-06-02
-5891587333193139123,Katie Martinez,Enfermero/a,CO,Ibagué,Diurno,Activo,2018-06-27
-5891128423575057894,Richard Johnson,Enfermero/a,AR,Buenos Aires,Diurno,Activo,2021-08-31
-5883647599486504973,Robert Arnold,Directivo / Gerencia,CL,Concepción,Nocturno,Activo,2022-03-09
-5865191095814647110,Eric Key,Farmacéutico/a,CO,Ibagué,Administrativo,Activo,2023-02-23
-5854646842585907796,Patricia Morrow,Personal de TI / Soporte,CO,Cali,Diurno,Activo,2017-05-05
-5846288589162127794,Maria Cole,Médico Especialista,MX,Ciudad de México,Nocturno,Inactivo,2022-10-19
-5845886471406889470,Shawn Deleon,Administrativo - Facturación,CO,Medellín,Diurno,Activo,2022-06-09
-5806307445661909265,Vincent Reynolds,Auxiliar de Enfermería,CO,Cali,Tarde,Activo,2024-11-15
-5801870145001558852,Caleb Hernandez,Médico Especialista,MX,Ciudad de México,Nocturno,Activo,2018-02-28
-5797730702073492765,Michael Reed,Auxiliar de Enfermería,CO,Bogotá,Tarde,Activo,2025-02-22
-5789583804759562868,Sarah King,Farmacéutico/a,CO,Bucaramanga,Diurno,Activo,2022-05-24
-5782279227434503072,Beth Turner,Médico Especialista,CO,Ibagué,Tarde,Activo,2021-06-24
-5774645318628249123,Caroline David,Enfermero/a,CO,Medellín,Administrativo,Activo,2018-01-24
-5762809297842631331,Michelle Jacobs,Administrativo - Facturación,CO,Cali,Diurno,Activo,2024-04-05
-5757371794298610310,Samantha Johnson,Enfermero/a,MX,Monterrey,Diurno,Activo,2017-02-01
-5753648114156997410,Laura Curtis,Enfermero/a,CO,Ibagué,Diurno,Activo,2023-07-31
-5746189168078166872,Mark Jimenez,Enfermero/a,MX,Guadalajara,Tarde,Activo,2022-04-28
-5714458720320795044,Tyler Webb,Enfermero/a,ES,Valencia,Tarde,Activo,2023-12-03
-5692074954148705209,Elizabeth Jones,Personal de TI / Soporte,MX,Guadalajara,Nocturno,Activo,2017-03-20
-5691500162847762793,John Harris,Personal de Laboratorio,CO,Bucaramanga,Nocturno,Activo,2022-02-20
-5688061713723455619,Nathan Gross,Médico Especialista,CO,Bucaramanga,Administrativo,Activo,2024-06-04
-5671176101046448073,Bianca Wood,Directivo / Gerencia,CO,Cali,Nocturno,Activo,2021-09-25
-5665993774971527730,John Adams,Administrativo - RRHH,CO,Ibagué,Diurno,Activo,2018-11-28
-5654392261545115375,Dylan Cruz,Enfermero/a,CL,Valparaíso,Tarde,Inactivo,2022-03-20
-5641358752184799014,Sean Moore,Administrativo - Facturación,CO,Cali,Diurno,Activo,2019-08-17
-5636316704891204277,Emily Hines,Médico Especialista,PE,Lima,Diurno,Activo,2021-02-28
-5612791692988500742,Kathleen Parker,Directivo / Gerencia,CO,Bogotá,Administrativo,Activo,2016-11-20
-5589988294534196668,Kathy Levy,Farmacéutico/a,CO,Bucaramanga,Nocturno,Activo,2018-08-13
-5579242106369389576,Anthony Simpson,Farmacéutico/a,CO,Barranquilla,Administrativo,Activo,2024-08-14
-5571905295070608688,Julie Herrera,Médico Especialista,MX,Monterrey,Tarde,Activo,2024-04-20
-5555330201234669193,Stephen Luna,Administrativo - RRHH,CO,Bogotá,Tarde,Inactivo,2023-07-21
-5552574349225655904,James Hudson,Médico Especialista,CO,Bogotá,Tarde,Activo,2018-06-06
-5551905048268225205,Angel Gordon,Médico General,MX,Monterrey,Diurno,Activo,2023-07-23
-5529280408386074660,William Becker,Médico Especialista,CO,Medellín,Diurno,Activo,2017-09-30
-5528769691950490045,Jennifer Norton,Personal de Laboratorio,CO,Bucaramanga,Tarde,Activo,2019-09-24
-5523597589405795032,Nicole Gonzalez,Médico General,CO,Cali,Diurno,Activo,2021-04-05
-5505442455613431872,Amber Taylor,Personal de TI / Soporte,CO,Medellín,Administrativo,Activo,2019-09-04
-5502398942095371584,Jesus Obrien,Farmacéutico/a,CO,Bucaramanga,Diurno,Activo,2021-04-26
-5495806559166324896,Louis Martin,Médico Especialista,CO,Barranquilla,Diurno,Activo,2025-08-05
-5495642773542544719,Elizabeth Rogers,Médico Especialista,CO,Ibagué,Nocturno,Activo,2024-02-18
-5494768931447772913,Michelle Evans,Médico Especialista,CO,Bucaramanga,Diurno,Activo,2024-01-08
-5489530870659686387,Michael Whitney,Auxiliar de Enfermería,CO,Barranquilla,Administrativo,Activo,2021-12-06
-5479527504135358893,Molly Watts,Administrativo - Facturación,CO,Ibagué,Nocturno,Activo,2016-12-01
-5433433830934536912,Walter Patton,Médico General,CO,Bogotá,Diurno,Activo,2023-08-31
-5391332270982478221,Mikayla Silva,Administrativo - Facturación,CO,Bogotá,Nocturno,Activo,2018-03-19
-5386210730043572117,Lisa Randall,Médico Especialista,CO,Bogotá,Nocturno,Activo,2018-01-03
-5383454360083745860,Amanda Vaughan,Administrativo - Facturación,CO,Bucaramanga,Nocturno,Activo,2017-09-01
-5366709844323168407,Erik Hernandez,Personal de TI / Soporte,CO,Medellín,Nocturno,Activo,2022-11-22
-5360075338305294889,Reginald Knapp,Personal de Laboratorio,PE,Cusco,Nocturno,Activo,2024-07-13
-5320011666601656407,Amy Taylor,Farmacéutico/a,AR,Buenos Aires,Tarde,Activo,2018-07-18
-5308190841597422091,Matthew Fox,Administrativo - Facturación,CO,Cali,Diurno,Activo,2019-07-03
-5285840820118770138,Thomas Peterson,Médico Especialista,CO,Ibagué,Nocturno,Activo,2019-11-13
-5283350804300263733,Michelle Schneider,Médico General,CO,Ibagué,Administrativo,Activo,2022-12-01
-5276355402458494099,Cheryl Wright,Médico Especialista,ES,Barcelona,Tarde,Activo,2021-09-13
-5224192729474505451,William Evans,Auxiliar de Enfermería,CO,Barranquilla,Nocturno,Activo,2019-04-12
-5206540163923259173,Michael Stewart,Personal de Laboratorio,CO,Medellín,Tarde,Activo,2019-10-26
-5197269182519923910,Rebecca Hill,Auxiliar de Enfermería,CO,Bogotá,Nocturno,Activo,2017-10-10
-5172558752413183839,Jamie Baird,Administrativo - Facturación,CO,Cali,Administrativo,Activo,2024-01-17
-5156245325277562439,Regina Roberts,Médico General,CO,Cali,Diurno,Activo,2019-04-08
-5114744563714910392,Hannah Ramos,Personal de Laboratorio,PE,Lima,Diurno,Activo,2018-12-26
-5107136841311574237,Dale Ryan,Médico General,CL,Valparaíso,Tarde,Activo,2025-01-27
-5092253304226352368,Breanna Gilbert,Enfermero/a,CO,Medellín,Tarde,Activo,2021-12-16
-5048089495797710762,Michael Schmidt,Farmacéutico/a,CO,Bucaramanga,Tarde,Activo,2022-06-02
-5046185090527968899,Jason Love,Directivo / Gerencia,CO,Medellín,Diurno,Activo,2017-08-01
-5038890288355946621,Abigail Pierce,Auxiliar de Enfermería,CO,Bucaramanga,Tarde,Activo,2025-01-14
-5011263616749730004,Timothy Johns,Médico Especialista,CO,Bogotá,Tarde,Activo,2020-12-22
-4986165347843939173,Victor Morris,Auxiliar de Enfermería,CO,Cali,Tarde,Activo,2022-06-29
-4985021831787301502,Ann Andrews,Médico Especialista,AR,Rosario,Nocturno,Activo,2021-06-30
-4975599621548391793,Taylor Gentry,Administrativo - RRHH,EC,Guayaquil,Nocturno,Activo,2018-04-03
-4970447574953311620,Casey Gillespie,Farmacéutico/a,CO,Ibagué,Nocturno,Activo,2025-08-26
-4945116474591373053,Jon Zuniga,Médico General,CO,Bucaramanga,Nocturno,Activo,2025-05-03
-4940799435129614021,Sherri Smith,Médico Especialista,CO,Medellín,Nocturno,Activo,2021-10-15
-4931412341023663479,William Mitchell,Médico General,CO,Medellín,Tarde,Activo,2025-07-31
-4929105414739038840,Kathleen Mays,Directivo / Gerencia,CO,Medellín,Nocturno,Activo,2024-05-03
-4928141911578176154,Corey Rodriguez,Enfermero/a,CO,Medellín,Diurno,Activo,2018-02-21
-4916137563076376498,David Lopez,Personal de Laboratorio,CO,Barranquilla,Diurno,Activo,2023-04-23
-4913732438060206543,Laura Todd,Auxiliar de Enfermería,ES,Madrid,Tarde,Activo,2018-04-04
-4896092667664266663,Stephanie Wilcox,Auxiliar de Enfermería,CO,Medellín,Administrativo,Activo,2021-04-25
-4895500741656270322,Michael Lopez,Médico General,CO,Bucaramanga,Nocturno,Activo,2017-12-11
-4880383020584800996,David Green,Personal de TI / Soporte,CO,Cali,Diurno,Activo,2018-10-19
-4879962348310371981,Tiffany Turner,Enfermero/a,US,Houston,Tarde,Activo,2023-03-09
-4877900816465584837,Matthew Schwartz,Auxiliar de Enfermería,CO,Bucaramanga,Diurno,Activo,2017-03-28
-4874547277832439036,Eric Sullivan,Farmacéutico/a,CO,Bucaramanga,Nocturno,Activo,2021-03-14
-4870745500311726248,Michele Collins,Farmacéutico/a,CO,Medellín,Nocturno,Activo,2017-09-25
-4869215793517718312,Elizabeth Mendez,Personal de TI / Soporte,CO,Cali,Tarde,Activo,2018-08-26
-4862234335228784660,Christian Adkins,Médico General,EC,Quito,Tarde,Inactivo,2022-02-17
-4859224290734297109,Joshua Ruiz,Auxiliar de Enfermería,CO,Bucaramanga,Diurno,Activo,2021-07-07
-4844303789356229216,Colleen Wright,Enfermero/a,PE,Lima,Tarde,Activo,2023-06-21
-4833146734554102283,Angela Griffin,Enfermero/a,CO,Barranquilla,Administrativo,Activo,2023-01-05
-4826442576988286418,Justin Brown,Médico Especialista,CO,Bogotá,Nocturno,Inactivo,2021-08-10
-4821939238021180554,Laura Hernandez,Médico Especialista,CO,Barranquilla,Tarde,Activo,2019-08-19
-4821577970161910786,Audrey Harris,Enfermero/a,CO,Medellín,Tarde,Activo,2021-12-04
-4814240522129504592,Jordan Stokes,Enfermero/a,CO,Medellín,Diurno,Activo,2020-10-04
-4804910042434189187,Joyce Brown,Enfermero/a,CO,Barranquilla,Diurno,Activo,2020-11-02
-4802679573384285993,Miranda Foster,Auxiliar de Enfermería,CO,Cali,Diurno,Activo,2024-01-10
-4791573427474052357,Laura Williams,Auxiliar de Enfermería,ES,Valencia,Tarde,Activo,2019-10-12
